STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10103,의류 및 신발,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10104,"주거, 수도, 전기, 가스 및 기타 연료",10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10105,"가구, 가사 비품 및 기타 생활용품",10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10106,보건,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10107,운송,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10108,정보통신,10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
200Y140,"2.1.7.1.1. 가계의 목적별 최종소비지출(계절조정, 명목, 분기)",Group1,계정항목,10109,"오락, 스포츠 및 문화",10113,국내 소비지출,Q,1970Q1,2024Q3,219,십억원 ,
901Y026,8.3.5. 제조업 재고율,Group1,계정항목,I33A,제조업,,,M,198501,202411,479,2020=100,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB01000,합계,,,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02000,기업,IRPB01000,합계,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02100,대기업,IRPB02000,기업,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02110,국내 대기업,IRPB02100,대기업,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02120,외국인투자 대기업,IRPB02100,대기업,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02200,중소ㆍ중견기업,IRPB02000,기업,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02210,국내 중소ㆍ중견기업,IRPB02200,중소ㆍ중견기업,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB02220,외국인투자 중소ㆍ중견기업,IRPB02200,중소ㆍ중견기업,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group1,기관형태,IRPB03000,비영리법인 및 기타,IRPB01000,합계,A,2017,2023,273,백만달러,
304Y015,"2.5.2.1.8. 지식재산권 무역수지(기관형태별, 산업별)",Group2,산업,IRPC01000,합계,,,A,2017,2023,63,,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,10101,최종소비지출,,,A,1953,2023,71,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,10101,최종소비지출,,,Q,1960Q1,2024Q3,259,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010110,민간,10101,최종소비지출,A,1953,2023,71,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010110,민간,10101,최종소비지출,Q,1960Q1,2024Q3,259,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010111,가계,1010110,민간,A,1953,2023,71,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010111,가계,1010110,민간,Q,1960Q1,2024Q3,259,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010112,가계에 봉사하는 비영리단체,1010110,민간,A,1953,2023,71,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010112,가계에 봉사하는 비영리단체,1010110,민간,Q,1960Q1,2024Q3,259,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010120,정부,10101,최종소비지출,A,1953,2023,71,십억원 ,
200Y110,"2.1.2.2.4. 국내총생산에 대한 지출(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010120,정부,10101,최종소비지출,Q,1960Q1,2024Q3,259,십억원 ,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,10101,최종소비지출,,,A,1954,2023,70,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,10101,최종소비지출,,,Q,1961Q1,2024Q3,255,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010110,민간,10101,최종소비지출,A,1954,2023,70,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010110,민간,10101,최종소비지출,Q,1961Q1,2024Q3,255,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010111,가계,1010110,민간,A,1954,2023,70,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010111,가계,1010110,민간,Q,1961Q1,2024Q3,255,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010112,가계에 봉사하는 비영리단체,1010110,민간,A,1954,2023,70,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010112,가계에 봉사하는 비영리단체,1010110,민간,Q,1961Q1,2024Q3,255,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010120,정부,10101,최종소비지출,A,1954,2023,70,%p,
200Y126,"2.1.5.4. 지출항목별 성장기여도(원계열, 실질, 분기 및 연간)",Group1,계정항목,1010120,정부,10101,최종소비지출,Q,1961Q1,2024Q3,255,%p,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1000000,비은행금융기관(평잔) 1),,,A,1994,2023,30,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1000000,비은행금융기관(평잔) 1),,,M,199310,202410,373,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1000000,비은행금융기관(평잔) 1),,,Q,1993Q4,2024Q3,124,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120300,종합금융회사 2),1000000,비은행금융기관(평잔) 1),A,1994,2023,30,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120300,종합금융회사 2),1000000,비은행금융기관(평잔) 1),M,199310,202410,373,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120300,종합금융회사 2),1000000,비은행금융기관(평잔) 1),Q,1993Q4,2024Q3,124,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120400,자산운용회사 3),1000000,비은행금융기관(평잔) 1),A,1994,2023,30,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120400,자산운용회사 3),1000000,비은행금융기관(평잔) 1),M,199310,202410,373,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120400,자산운용회사 3),1000000,비은행금융기관(평잔) 1),Q,1993Q4,2024Q3,124,십억원 ,
111Y008,1.2.1.2.1. 비은행금융기관 수신(평잔),Group1,계정항목,1120500,신탁회사,1000000,비은행금융기관(평잔) 1),A,1994,2023,30,십억원 ,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMA,경제인식조사,,,M,201512,201512,1,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMAA,현재생활형편CSI,FMA,경제인식조사,M,200810,202412,2450,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMAB,현재경기판단CSI,FMA,경제인식조사,M,200810,202412,2450,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMB,경제전망조사,,,M,201512,201512,1,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMBA,생활형편전망CSI,FMB,경제전망조사,M,200810,202412,2450,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMBB,향후경기전망CSI,FMB,경제전망조사,M,200810,202412,2450,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMBE,취업기회전망CSI,FMB,경제전망조사,M,200810,202412,2450,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMBG,금리수준전망CSI,FMB,경제전망조사,M,200810,202412,2450,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMC,소비지출전망조사,,,M,201512,201512,1,,
511Y004,"6.2.4. 소비자동향조사(지역, 월)",Group1,CSI코드,FMCA,가계수입전망CSI,FMC,소비지출전망조사,M,200810,202412,2450,,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE136,목재 및 나무제품,BDDE13,제조업,A,2008,2023,16,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE136,목재 및 나무제품,BDDE13,제조업,Q,2008Q1,2024Q3,67,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE13A,화학제품 및 의료용 제품,BDDE13,제조업,A,2008,2023,16,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE13A,화학제품 및 의료용 제품,BDDE13,제조업,Q,2008Q1,2024Q3,67,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE13D,제1차 금속,BDDE13,제조업,A,2008,2023,16,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE13D,제1차 금속,BDDE13,제조업,Q,2008Q1,2024Q3,67,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE15,"수도ㆍ하수 및 폐기물 처리, 원료재생업",BDDE1,산업별대출금,A,2008,2023,16,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE15,"수도ㆍ하수 및 폐기물 처리, 원료재생업",BDDE1,산업별대출금,Q,2008Q1,2024Q3,67,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE18,운수 및 창고업,BDDE1K,서비스업,A,2008,2023,16,십억원 ,
131Y016,"1.2.5.1.1. 산업별대출금(예금취급기관, 전산업)",Group1,계정항목,BDDE18,운수 및 창고업,BDDE1K,서비스업,Q,2008Q1,2024Q3,67,십억원 ,
901Y063,4.4.1.2. 주택전세가격지수(KB),Group1,계정항목,P64ACA,아파트(서울),P64AC,아파트,M,198601,202412,468,2022.01=100,
901Y063,4.4.1.2. 주택전세가격지수(KB),Group1,계정항목,P64A,총지수,,,M,198601,202412,468,2022.01=100,
901Y063,4.4.1.2. 주택전세가격지수(KB),Group1,계정항목,P64AA,단독주택,P64A,총지수,M,198601,202412,468,2022.01=100,
901Y063,4.4.1.2. 주택전세가격지수(KB),Group1,계정항목,P64AB,연립주택,P64A,총지수,M,198601,202412,468,2022.01=100,
901Y063,4.4.1.2. 주택전세가격지수(KB),Group1,계정항목,P64AC,아파트,,,M,198601,202412,468,2022.01=100,
901Y063,4.4.1.2. 주택전세가격지수(KB),Group1,계정항목,P64AD,총지수(서울),P64A,총지수,M,198601,202412,468,2022.01=100,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0100,수지,,,A,2017,2023,70,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0100,수지,,,Q,2017Q1,2024Q2,300,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0100,수지,,,S,2017S1,2024S1,150,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0200,수출,,,A,2017,2023,70,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0200,수출,,,Q,2017Q1,2024Q2,300,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0200,수출,,,S,2017S1,2024S1,150,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0300,수입,,,A,2017,2023,70,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0300,수입,,,Q,2017Q1,2024Q2,300,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group1,분류코드,AA0300,수입,,,S,2017S1,2024S1,150,,
304Y005,2.5.2.1.2. 지식재산권 무역수지(기관형태별),Group2,기관형태,IRPB01000,합계,,,A,2017,2023,21,백만달러,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group1,제도부문별,SEC03,비금융법인,,,A,1996,2021,286,,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group1,제도부문별,SEC02,금융법인,,,A,1996,2021,286,,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group1,제도부문별,SEC01,일반정부,,,A,1996,2021,286,,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group1,제도부문별,SEC04,가계 및 비영리단체,,,A,1996,2021,286,,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group1,제도부문별,SEC10,국내,,,A,1996,2021,286,,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group1,제도부문별,SEC11,국외,,,A,1996,2021,286,,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group2,계정항목,1,비금융자산,,,A,1996,2021,156,십억원 ,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group2,계정항목,101,비금융생산자산,1,비금융자산,A,1996,2021,156,십억원 ,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group2,계정항목,10101,고정자산,101,비금융생산자산,A,1996,2021,156,십억원 ,
291Y411,2.8.4.3. 제도부문별 비금융자산별 실질보유손익(명목),Group2,계정항목,1010101,건설자산,10101,고정자산,A,1996,2021,156,십억원 ,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC01000,합계,,,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC02000,"농업, 임업 및 어업",IRPC01000,합계,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC03000,광업,IRPC01000,합계,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04000,제조업,IRPC01000,합계,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04010,"음식료품, 담배",IRPC04000,제조업,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04020,섬유의복신발,IRPC04000,제조업,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04030,목재펄프종이,IRPC04000,제조업,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04040,인쇄 및 기록매체,IRPC04000,제조업,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04050,"코크스, 연탄 및 석유정제품",IRPC04000,제조업,A,2017,2023,182,백만달러,
304Y017,"2.5.2.1.10. 지식재산권 무역수지(산업별, 국가별)",Group1,산업,IRPC04060,"화학제품, 의약품",IRPC04000,제조업,A,2017,2023,182,백만달러,
901Y067,8.1.2. 경기종합지수,Group1,계정항목,I16A,선행종합지수 1),,,M,197001,202411,659,2020=100,
901Y067,8.1.2. 경기종합지수,Group1,계정항목,I16B,동행종합지수 2),,,M,197001,202411,659,2020=100,
901Y067,8.1.2. 경기종합지수,Group1,계정항목,I16C,후행종합지수 3),,,M,197001,202411,659,2020=100,
901Y067,8.1.2. 경기종합지수,Group1,계정항목,I16E,선행지수순환변동치,,,M,197001,202411,659,2020=100,
901Y067,8.1.2. 경기종합지수,Group1,계정항목,I16D,동행지수순환변동치,,,M,197001,202411,659,2020=100,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A,총수입,,,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A01,경상수입,,,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A0101,국세수입,A01,경상수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A010101,소득및이익세,A0101,국세수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A010102,재산세,A0101,국세수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A010103,재화및용역세,A0101,국세수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A010104,관세,A0101,국세수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A010105,기타,A0101,국세수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A0102,사회보장기여금,A01,경상수입,M,199912,202410,299,십억원 ,
901Y013,1.5.4.1. 통합재정수지,Group1,계정항목,A0103, 세외수입 1),A01,경상수입,M,199912,202410,299,십억원 ,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),01,작물,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),02,축산물,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),03,임산물,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),04,수산물,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),05,농림어업 서비스,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),06,"석탄, 원유 및 천연가스",,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),07,금속 및 비금속 광물,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),08,식료품,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),09,음료품,,,A,2015,2019,425,,
271Y070,"2.2.2.2.13. 투입산출표 생산유발계수표(생산자가격, 중분류)",Group1,수요부문(열),10,담배,,,A,2015,2019,425,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,ZZZ00,전산업,,,A,2016,2016,252,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,A01,A01 농업,,,A,2016,2016,98,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,A03,A03 어업,,,A,2016,2016,98,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,B,B 광업,,,A,2016,2016,84,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,C,C 제조업,,,A,2016,2016,294,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,C10,C10 식료품,C,C 제조업,A,2016,2016,168,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,C11,C11 음료,C,C 제조업,A,2016,2016,112,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,C13,C13 섬유제품(의복제외),C,C 제조업,A,2016,2016,154,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,C14,"C14 의복, 의복액세서리 및 모피제품 ",C,C 제조업,A,2016,2016,112,,
503Y068,5.9.2.10. 이익잉여금 처분계산서,Group1,업종코드,C15,"C15 가죽, 가방 및 신발 ",C,C 제조업,A,2016,2016,126,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,ZZZ00,전산업,,,A,2015,2016,120,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,A01,A01 농업,,,A,2015,2016,120,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,A03,A03 어업,,,A,2015,2016,120,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,B,B 광업,,,A,2015,2016,120,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,C,C 제조업,,,A,2015,2016,120,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,C10,C10 식료품,C,C 제조업,A,2015,2016,120,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,C104,"C101-4 고기, 과실, 채소 및 유지 가공업",C10,C10 식료품,A,2015,2016,40,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,C105,C105 낙농제품 및 식용빙과류,C10,C10 식료품,A,2015,2016,40,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,C108,"C106,8 곡물가공품, 전분제품, 사료 및 조제식품",C10,C10 식료품,A,2015,2016,40,,
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",Group1,업종코드,C107,C107 기타 식품,C10,C10 식료품,A,2015,2016,40,,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group1,계정항목,AEX10000,기업대출금,,,A,2013,2023,1608,십억원 ,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group1,계정항목,AEX10000,기업대출금,,,M,201301,202410,20376,십억원 ,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group1,계정항목,AEX10000,기업대출금,,,Q,2013Q1,2024Q3,6756,십억원 ,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group1,계정항목,AEX12000,중소기업대출금,AEX10000,기업대출금,A,2013,2023,1608,십억원 ,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group1,계정항목,AEX12000,중소기업대출금,AEX10000,기업대출금,M,201301,202410,20376,십억원 ,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group1,계정항목,AEX12000,중소기업대출금,AEX10000,기업대출금,Q,2013Q1,2024Q3,6756,십억원 ,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group2,보고기관,0920,비은행금융기관,,,A,2013,2023,536,,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group2,보고기관,0920,비은행금융기관,,,M,201301,202410,6792,,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group2,보고기관,0920,비은행금융기관,,,Q,2013Q1,2024Q3,2252,,
141Y010,1.2.3.5.3. 비은행예금취급기관 지역별 기업대출(말잔),Group2,보고기관,0620,상호저축은행,,,A,2013,2023,536,,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041_0000,가. 폰 트레이딩 ,,,A,1992,2020,29,,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a0000,폰 트레이딩(1991~2012r),S041_0000,가. 폰 트레이딩 ,A,1992,2020,29,,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a1000,실시기관,S041a0000,폰 트레이딩(1991~2012r),A,1992,2020,29,,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a1100,계,S041a1000,실시기관,A,1992,2020,29,개 ,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a1200,증권,S041a1000,실시기관,A,1992,2020,29,개 ,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a1300,자산운용,S041a1000,실시기관,A,1992,2020,29,개 ,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a2000,이용건수 ,S041a0000,폰 트레이딩(1991~2012r),A,1992,2020,29,,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a2100,계,S041a2000,이용건수 ,A,1992,2020,29,천건 ,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a2200,조회,S041a2000,이용건수 ,A,1992,2020,29,천건 ,
621Y013,7.6.2.2.4. 전자금융서비스현황,Group1,계정항목,S041a2300,자금이체,S041a2000,이용건수 ,A,1992,2020,29,천건 ,
512Y001,"6.1.3.1. 업종별 기업경기실사지수, ~2009.7(실적)",Group1,BSI코드,AA,업황실적1),,,M,200301,200907,3318,,
512Y001,"6.1.3.1. 업종별 기업경기실사지수, ~2009.7(실적)",Group1,BSI코드,AA,업황실적1),,,Q,1991Q3,2002Q4,1800,,
512Y001,"6.1.3.1. 업종별 기업경기실사지수, ~2009.7(실적)",Group1,BSI코드,AG,제품재고실적3),,,M,200301,200907,2212,,
512Y001,"6.1.3.1. 업종별 기업경기실사지수, ~2009.7(실적)",Group1,BSI코드,AG,제품재고실적3),,,Q,1991Q3,2002Q4,1236,,
